DCC_ID,Node2Vec
DCC0435,"['0.41351038', '0.008756458', '0.2875287', '0.2839457', '0.48546475', '-0.44366664', '0.21034098', '0.20429504', '0.42475253', '0.8803869', '-0.37453517', '0.40131798', '-0.18851696', '0.22102612', '-0.08750718', '0.04815036', '-0.18350683', '-0.27891454', '-0.5854139', '-0.2707412', '-0.17070669', '-0.29587102', '-0.054303866', '-0.41953716', '0.21226668', '0.5552075', '0.0133993', '0.46845078', '0.21571892', '-0.015982773', '0.19432563', '-0.105473764', '-0.3541135', '0.37991464', '0.24594702', '-0.5579684', '0.107649066', '-0.3237499', '-0.26126087', '-0.03935533', '-0.5405811', '0.41082725', '-0.4757193', '0.719163', '-0.6429938', '-0.4854282', '-0.59013957', '0.6777867', '-0.10282314', '0.061742682', '0.7790187', '0.32412726', '-0.022291308', '-0.28818616', '0.1899981', '-0.36547458', '-0.6787763', '-0.5367219', '0.093350634', '0.42420554', '-0.41872853', '-0.20377932', '-0.2867257', '0.15299864', '-0.06444198', '-0.34338108', '0.5122371', '0.09816905', '-0.63788044', '-0.17324872', '0.076722816', '-0.20940869', '0.08495912', '0.3827081', '0.41206405', '0.10304126', '-0.23568198', '-0.27577546', '-0.2918093', '-0.6025384', '-0.41998476', '0.4305331', '0.3106621', '-0.5144232', '-0.3388324', '0.026406586', '-0.48333082', '-0.16630913', '-0.28503022', '-0.19857754', '-0.46182758', '0.49051318', '0.46763873', '0.47538444', '0.83687025', '0.59660584', '0.43854868', '-0.12968068', '0.616586', '-0.07231831', '0.07267748', '0.44288564', '0.31138435', '0.44528097', '0.33632', '0.13205554', '-0.06610168', '0.4209343', '-0.27861443', '-0.32439983', '0.17920485', '-0.20419063', '-0.39741957', '0.1920692', '0.3416452', '-0.2278066', '-0.20909053', '0.55109906', '-0.19126838', '-0.287539', '0.89034295', '-0.51094246', '-0.25779748', '0.069130294', '-0.56492996', '0.41839084', '0.230147', '-0.09653631']"
DCC0068,"['-0.38342056', '-0.23932791', '0.121964835', '0.15308647', '-0.41138485', '-0.5021324', '0.7218501', '-0.35162705', '0.069311686', '-0.02131343', '-0.8361062', '0.64296067', '-0.24354543', '0.024871081', '-0.18959107', '0.5016841', '0.56524575', '0.65269953', '-0.06414375', '0.072156474', '0.34730533', '-0.33945653', '-0.79339516', '-0.44365185', '0.2686629', '-0.11658529', '-0.64065266', '0.14736632', '0.26114893', '0.4308774', '0.5145571', '-0.41786075', '-0.4121817', '0.102087', '0.86010706', '-0.523292', '-0.11928747', '-0.5323845', '-0.37401804', '0.052424453', '-0.6891237', '0.13731575', '-0.24256878', '-0.09063021', '-0.007488561', '-0.39532074', '-0.47109845', '0.29404777', '-0.06652106', '0.2908272', '0.33185086', '0.23149282', '-0.37584502', '0.18042077', '0.1451643', '0.15572344', '-0.43757424', '-0.09439294', '-0.0020133604', '0.0063033598', '0.009012876', '0.06534531', '0.5800746', '0.13673715', '0.46678177', '0.11637013', '0.31189424', '-1.041346', '-0.022784729', '-0.4184017', '0.3708912', '0.38232747', '-0.21001692', '0.025145741', '-0.1565344', '0.23453224', '-0.1547953', '0.0793403', '0.37722522', '-0.7380544', '-0.24301502', '0.47037134', '0.17230037', '0.0983025', '-0.02811312', '-0.251304', '-0.16631658', '0.04536626', '-0.26021028', '0.17087656', '0.3308294', '0.4093295', '0.116838425', '-0.30508807', '0.56179184', '0.44661367', '0.7453811', '0.20843907', '-0.42730856', '-0.06417693', '0.39265642', '0.13215107', '0.17318247', '0.34026176', '0.29560113', '0.028664632', '-0.61667615', '-0.65073603', '0.23944457', '0.2484796', '0.104929395', '-0.276048', '-0.6700805', '-0.12684585', '-0.5865183', '-0.5852461', '-0.41572994', '0.12529038', '-0.55609095', '-0.53653306', '0.45656976', '0.2119624', '-0.44567487', '-0.16209678', '0.011238169', '0.72016203', '-0.480428', '-0.10321398']"
DCC1335,"['-0.26590422', '0.355633', '-0.54674125', '0.20916022', '0.2807397', '0.17439221', '-0.4908499', '0.19010668', '0.20017485', '0.61257297', '-0.29973087', '-0.003817813', '0.31208172', '0.196699', '-0.7834363', '-0.446112', '-0.13430917', '-0.35790822', '0.52030194', '0.05519729', '0.17914847', '-0.056885015', '-0.659723', '-0.83413225', '-0.17131056', '0.8221187', '0.045416664', '-0.32346985', '-0.33238286', '0.3082804', '0.40222064', '-0.17495956', '-0.14042115', '0.104602635', '0.08513047', '0.34947616', '0.36810613', '-0.4368585', '0.30504102', '0.553391', '0.16738288', '0.35296085', '0.110388204', '-0.12760344', '0.21664478', '0.15032531', '-0.3836539', '0.57612467', '0.021745132', '0.5557766', '0.42737034', '-0.25306082', '-0.22415546', '0.21439777', '0.58047944', '0.20165144', '-0.4271509', '0.11081601', '0.19548191', '0.059131254', '0.07303034', '-0.076408975', '0.32510677', '0.5697455', '0.2639604', '-0.2820483', '0.37630656', '-1.215347', '-0.51633614', '-0.17263637', '0.10939448', '-0.61217225', '-0.14550728', '0.08936618', '0.13869405', '-0.08814929', '-0.6095554', '-0.5617088', '-0.37242225', '-0.3970657', '-0.50374573', '0.8759965', '0.13010263', '-0.03135491', '-0.6021853', '0.16235709', '0.26066163', '-0.6449573', '0.5749498', '-0.44270095', '0.13078588', '0.17522112', '-0.3761598', '0.56398875', '0.9180202', '0.8996785', '0.19284129', '0.0711526', '-0.71173066', '0.2806434', '0.1629508', '0.06802794', '0.8539139', '0.46865943', '1.2682924', '-0.46432334', '-0.43544486', '0.07329855', '0.34551412', '0.22995529', '0.33309492', '-0.03404448', '-0.8913627', '-0.10546745', '-0.6327003', '-0.810401', '-0.1387594', '0.021774825', '-0.50467455', '-0.570499', '0.63431656', '0.02471167', '0.12766503', '-0.45532385', '0.07927376', '0.042944238', '-0.46711147', '-0.042452272']"
DCC0293,"['-0.4429599', '0.39646795', '-0.66285855', '0.2748969', '0.20515643', '0.15886343', '-0.41233122', '0.23867878', '0.21083614', '0.675544', '-0.38413277', '-0.04734254', '0.29633203', '0.17098185', '-0.8310753', '-0.37488362', '-0.1490216', '-0.3925641', '0.4494539', '0.1690309', '0.17275135', '0.13519046', '-0.7070084', '-0.62166464', '-0.29046032', '0.9581804', '-0.11990666', '-0.4025869', '-0.37367713', '0.28727242', '0.35750565', '-0.101396106', '-0.15343763', '-0.01263126', '0.085671104', '0.14199342', '0.3544517', '-0.454163', '0.27211577', '0.5287118', '0.14787479', '0.2569329', '-0.008241424', '-0.101343535', '0.2568062', '0.04200399', '-0.3278047', '0.6892426', '-0.016845101', '0.50629693', '0.36514434', '-0.24448168', '-0.18264954', '0.21070121', '0.49673524', '0.12543124', '-0.32621795', '0.09445706', '0.22055797', '0.07102095', '-0.004944124', '-0.09370139', '0.5324225', '0.6152189', '0.23584908', '-0.2559998', '0.3374694', '-1.1807493', '-0.47447762', '-0.2547439', '0.120227635', '-0.48731604', '0.0045697256', '0.11764172', '0.13099828', '-0.15445884', '-0.6078395', '-0.5828684', '-0.3323556', '-0.3879555', '-0.47233534', '0.8317622', '-0.035540674', '0.05281348', '-0.55863094', '0.09169991', '0.23159212', '-0.59007525', '0.66744936', '-0.38206843', '0.13985445', '0.12540986', '-0.44067279', '0.47652426', '0.9380936', '0.8672456', '0.14895034', '0.13332805', '-0.74113333', '0.28215924', '0.23572876', '0.07887096', '0.78460926', '0.51006454', '1.2574658', '-0.5797086', '-0.42057812', '0.10921713', '0.3152773', '0.14157356', '0.2834502', '0.061423812', '-0.87554294', '-0.15036649', '-0.60975325', '-0.8447293', '-0.0014917101', '-0.018001538', '-0.5728703', '-0.53961325', '0.5972361', '-0.09134095', '0.2598403', '-0.275936', '0.17226759', '0.069549374', '-0.48020554', '0.06685895']"
DCC1407,"['-0.34655273', '0.44631138', '-0.5246552', '0.29501745', '0.24692304', '0.09306899', '-0.36597326', '0.25071108', '0.1499476', '0.7704264', '-0.40347433', '0.008001127', '0.36833724', '0.13689487', '-0.8342536', '-0.37021437', '-0.18816207', '-0.4598582', '0.39192015', '0.023336768', '0.17906511', '0.11500139', '-0.7548443', '-0.6520439', '-0.18439052', '0.9559542', '-0.031152118', '-0.4070321', '-0.3259753', '0.23092009', '0.503444', '-0.09328191', '-0.027531419', '0.14465101', '0.09649937', '0.15428464', '0.32531813', '-0.37007686', '0.33625507', '0.46804485', '0.12728481', '0.3219046', '-0.035990454', '-0.09110593', '0.35163325', '0.14797871', '-0.33366403', '0.58456886', '0.01939904', '0.53773993', '0.27692643', '-0.26873747', '-0.21813609', '0.19971053', '0.4989767', '0.2107289', '-0.35477033', '0.08889777', '0.1959943', '0.13626166', '-0.017551778', '-0.10641573', '0.29740098', '0.6549773', '0.12266845', '-0.28532615', '0.36709422', '-1.2343606', '-0.53090256', '-0.20256707', '0.071248956', '-0.6147337', '-0.030691415', '0.10177865', '0.15931171', '-0.08583354', '-0.5149746', '-0.4925327', '-0.38404548', '-0.33466777', '-0.53909737', '0.7590565', '0.15767336', '0.04704624', '-0.5361272', '0.20241939', '0.24796942', '-0.5890276', '0.59325755', '-0.358262', '0.115587085', '0.14064878', '-0.3715071', '0.5849173', '0.9301841', '0.8141426', '0.092328526', '0.17123951', '-0.80150753', '0.32750854', '0.2951608', '0.12398686', '0.8890593', '0.5100531', '1.2481354', '-0.54189575', '-0.47365293', '0.0908049', '0.34362265', '0.1787231', '0.3122181', '0.118935', '-0.8767192', '-0.19330308', '-0.6132607', '-0.7888329', '-0.121306114', '0.101805806', '-0.46178922', '-0.56908315', '0.5931032', '-0.051071662', '0.22067125', '-0.3699409', '0.06853566', '0.16364112', '-0.49821672', '-0.10571644']"
DCC1842,"['-0.2304944', '-0.1170639', '-0.038439054', '0.59858906', '0.0050686584', '0.06975946', '0.1104961', '-0.23137479', '0.17987302', '0.36563233', '-0.22450487', '-0.19371797', '0.23911001', '0.25386804', '-0.049879663', '0.25475302', '0.4257971', '-0.4706787', '0.56649154', '-1.0954578', '-0.1781948', '0.36934134', '-0.18856794', '-0.87457967', '0.623235', '0.73938304', '0.18460436', '-0.02283724', '0.17411605', '0.756714', '0.06859818', '-0.15108891', '-0.5125564', '0.62733406', '0.18722768', '-0.13875616', '0.26283664', '0.35551888', '0.4889937', '0.3764163', '-0.51011264', '-0.08387865', '0.74422574', '-0.37124413', '0.13015246', '-0.43878934', '-0.64954084', '0.047135893', '0.60349435', '0.3710245', '0.8754465', '-0.2798508', '-0.20145652', '0.34783787', '0.24253345', '-0.06009415', '-0.5158448', '-0.25450096', '0.22237179', '0.33362782', '-0.22237165', '0.28576526', '-0.13725872', '0.25926962', '-0.10880452', '0.12847424', '-0.02148954', '-0.3668947', '-0.6233029', '-0.48632884', '0.051320538', '-0.010666341', '0.04759169', '-0.13131246', '0.010527794', '-0.30974883', '0.17434542', '-0.49384612', '-0.38287026', '-0.43173063', '-0.49684238', '0.2562339', '0.41387117', '-0.31459096', '-0.3405999', '0.25489902', '0.224194', '-0.11913666', '-0.40118197', '-0.49465638', '0.28171292', '-0.021631515', '0.09307329', '0.2512409', '0.76241696', '0.8900577', '0.32338452', '0.37118596', '-0.16007419', '0.38492298', '-0.15505236', '-0.012368224', '0.37885618', '0.393046', '0.94716376', '-0.11343302', '-0.17695111', '0.5092019', '0.09034155', '-0.013168074', '0.33397943', '-0.15257955', '-0.828608', '0.2496943', '0.0781547', '-0.44253835', '0.2543457', '0.04602315', '-0.47310138', '-0.26537934', '0.37007475', '-0.6885925', '-0.24063863', '-0.1633399', '0.18990774', '0.24964145', '-0.23761289', '-0.27527636']"
DCC1841,"['0.1537833', '0.3297319', '0.2512985', '-0.263983', '0.04044171', '-0.14192097', '0.078577325', '-0.40274158', '0.32446408', '0.56855154', '-0.099406056', '-0.37664402', '-0.08932273', '-0.1665462', '-0.33053434', '0.033619527', '0.41285732', '-0.40480784', '0.39226088', '0.016652241', '0.22001843', '-0.5500249', '-0.41839603', '-0.13116126', '0.2240821', '-0.26177835', '-0.18927744', '-0.22885068', '0.51874644', '0.13296427', '0.35100082', '0.32663786', '-0.22224602', '-0.47916806', '0.26643157', '0.013275315', '-0.41400498', '0.64142317', '-0.23777995', '0.20263496', '-1.0375736', '0.09693578', '0.19122076', '-0.897008', '-0.17263125', '-0.046328496', '-0.58526', '-0.14380701', '-0.2292386', '0.3910631', '1.2134662', '-0.4885105', '-0.6889909', '0.12504585', '-0.42238262', '-0.0722459', '-0.93535984', '-0.17440672', '-0.24757908', '0.21292427', '-0.2507152', '0.19691566', '0.1624312', '0.5142515', '0.61999243', '-0.109309524', '0.56091154', '-0.49159116', '-0.28306773', '-0.24765407', '-0.04816098', '-0.73465276', '-0.26884064', '-0.69058967', '0.14173722', '-0.47861457', '-0.3961276', '0.08800099', '-0.16126756', '-0.68191546', '0.30659992', '-0.13137202', '-0.29733622', '0.35209543', '0.1975027', '0.026946189', '-0.2340662', '-0.4977452', '0.59038985', '0.14488943', '0.19194928', '0.27961457', '-0.01367803', '0.32497472', '0.7234817', '0.48843217', '0.70677423', '-0.17649752', '-0.63953173', '0.5571234', '0.7066391', '0.28427944', '0.2855817', '0.020758556', '0.9039638', '-0.3594531', '-0.081053816', '0.25849923', '0.3103594', '0.598532', '-0.09483827', '-0.29798293', '-0.28278324', '-0.074150346', '-0.9475509', '-0.10847225', '-0.58801657', '-0.13472758', '0.24085838', '-0.3155583', '0.20201351', '-0.43982744', '-0.19153908', '0.03770927', '-0.022722991', '0.10784005', '-0.18911722', '0.19167615']"
DCC1850,"['0.21753012', '-0.1693505', '0.047330443', '0.4981281', '0.12915343', '0.057116132', '0.21293767', '-0.081172295', '0.2518372', '0.39123714', '-0.41700923', '0.0049020685', '0.13140883', '0.18072568', '0.009845402', '0.29004917', '0.23476182', '-0.38783103', '0.24222799', '-0.7602857', '-0.38734013', '0.30657345', '-0.14721031', '-0.7881437', '0.47969723', '0.77819675', '0.11878917', '-0.26421407', '0.010659905', '0.4320652', '0.19010784', '0.22871801', '-0.13316372', '0.65588176', '0.38750884', '-0.21382707', '0.06957818', '0.15297078', '0.37214762', '0.185895', '-0.44203195', '-0.034582496', '0.34801292', '0.019042127', '0.041968636', '-0.30288222', '-0.90533936', '0.119465806', '0.30302367', '0.400548', '0.6187436', '-0.0005468371', '-0.45125085', '0.3166323', '0.21973678', '0.076630525', '-0.47429457', '0.16720031', '0.06166084', '0.26327395', '-0.13598195', '0.32795894', '-0.0027789937', '0.07924283', '-0.5045662', '-0.14096592', '0.1626195', '-0.3815004', '-0.40803328', '-0.43245703', '0.17271864', '0.1522482', '0.32765034', '-0.022535216', '0.002192475', '0.03907792', '0.29010576', '-0.18362898', '-0.22782695', '-0.49833515', '-0.4267987', '0.13168307', '0.25878483', '-0.36891684', '-0.43812266', '0.18187943', '-0.23627737', '-0.10131738', '-0.30763537', '-0.4453256', '0.18345284', '-0.27391523', '-0.031600624', '0.39131668', '0.8642301', '0.633453', '0.36042407', '0.11959819', '-0.19636998', '-0.03553329', '-0.5048909', '-0.028546304', '0.46950066', '0.6687543', '0.7639128', '-0.08399372', '-0.16623859', '0.7131509', '0.0016933223', '0.058649287', '0.60080916', '-0.078208685', '-0.8747395', '0.13337408', '-0.0042547155', '-0.15439546', '0.12941942', '0.124816455', '-0.29567766', '-0.3041127', '0.3176257', '-0.53143007', '-0.16249989', '-0.12363119', '0.17836691', '0.1973547', '-0.38987416', '-0.64681226']"
DCC0092,"['0.2817298', '0.17274712', '-0.0508992', '0.43090573', '-0.26220813', '-0.06264147', '0.034816016', '-0.41143304', '-0.03298269', '0.49494156', '-0.07844439', '0.20278904', '0.5248745', '0.67836183', '0.041862942', '-0.38711467', '-0.21862127', '-0.07200586', '0.50796896', '-0.25681764', '0.19161001', '-0.2083418', '-0.62832636', '-0.23243527', '-0.16026616', '0.6046135', '-0.18841232', '-0.11777717', '-0.70491874', '0.095646515', '-0.026726063', '-0.10285083', '-0.05784423', '0.046580035', '0.4787813', '-0.13785107', '-0.38660458', '0.008463731', '-0.44795924', '-0.1680559', '-0.5363523', '0.33667126', '-0.449419', '0.3172368', '0.16139318', '-0.32525992', '-0.75850177', '0.91272324', '-0.10535784', '0.02555682', '-0.0068023573', '0.15718262', '0.08651361', '0.05668457', '-0.044390216', '0.4767484', '-0.13279866', '-0.36065823', '0.49439844', '0.15217924', '-0.6015254', '0.08292848', '0.21263607', '-0.049531937', '0.030398415', '-0.05900095', '-0.0714473', '-0.36556068', '0.10241575', '-0.43143505', '-0.021557225', '-0.18433616', '0.033363752', '-0.97546047', '0.61396646', '-0.47572613', '-0.1959442', '-0.07119443', '-0.21597472', '-0.5002339', '-0.69766504', '-0.38329834', '-0.2224987', '0.8815145', '-0.47534847', '0.27147287', '0.5409241', '0.104697295', '0.2149075', '-0.16076507', '0.19000638', '0.43320796', '0.8318634', '0.096668445', '0.23633233', '0.7561961', '0.2347797', '0.24757044', '0.5971967', '0.33896774', '-0.3087223', '-0.39547202', '0.24933892', '0.42686266', '0.4481676', '0.03659339', '-0.1821412', '-0.007798256', '0.29537994', '0.43000767', '-0.103900954', '0.11767418', '-0.34805134', '0.09146012', '-0.41977027', '0.27835357', '0.23492575', '0.27154422', '-0.35025012', '-0.1682296', '0.54570985', '-0.30597118', '-0.2656151', '0.06423357', '0.4589153', '-0.6396843', '0.032076456', '-0.12925017']"
DCC1830,"['0.32080796', '-0.16923757', '0.21757507', '0.41461882', '0.16025059', '-0.019305425', '0.3175061', '0.006863201', '0.31146178', '0.2125856', '-0.30912653', '0.11939299', '0.23746373', '0.2959504', '0.052541364', '0.18354511', '0.049613684', '-0.3726496', '0.13314836', '-0.8050471', '-0.4548713', '0.21663108', '-0.059769936', '-0.6538222', '0.49832585', '0.74001676', '0.16782168', '-0.17411405', '0.03308653', '0.4703359', '0.24363792', '0.2614821', '-0.36311916', '0.6824315', '0.26293144', '-0.26933914', '0.07297122', '0.1581547', '0.34984103', '0.24349576', '-0.36953014', '-0.10039991', '0.3600836', '0.0033261073', '0.10512427', '-0.25779778', '-0.98701346', '0.3661341', '0.41176298', '0.1693109', '0.37609643', '-0.099191144', '-0.2544434', '0.3312239', '0.23680453', '0.11105568', '-0.46672612', '0.15439966', '0.054483645', '0.25499624', '-0.1849696', '0.24008092', '-0.038546856', '0.11468378', '-0.37346116', '-0.22887436', '0.25579652', '-0.36194223', '-0.51837134', '-0.4720038', '0.02499753', '0.109705806', '0.30681914', '-0.12491487', '-0.07259855', '-0.0063312016', '0.13064401', '-0.33349487', '-0.16580407', '-0.493132', '-0.55552703', '0.054423124', '0.36806807', '-0.2902362', '-0.3326739', '-0.008576502', '-0.12953182', '-0.14870012', '-0.48426968', '-0.49679667', '0.25701123', '-0.16558276', '-0.1574259', '0.40406758', '0.902404', '0.5160733', '0.26279622', '0.27460784', '-0.3106978', '-0.0022349113', '-0.47660768', '-0.0800432', '0.35484564', '0.6980646', '0.7914234', '-0.18985263', '-0.13188863', '0.5904149', '0.033762135', '-0.022233458', '0.56563157', '-0.054157767', '-0.90541315', '0.09781531', '0.013523329', '-0.1735083', '0.040858075', '0.08736194', '-0.21584871', '-0.26607224', '0.42074454', '-0.59671104', '-0.15408443', '0.019239224', '0.1903057', '0.15659478', '-0.36160043', '-0.63057536']"
DCC1723,"['-0.2284244', '-0.07871422', '0.013681487', '0.18165639', '-0.18346171', '0.07156809', '0.48811355', '-0.11536396', '0.33128545', '0.25732628', '-0.5625078', '0.3027015', '-0.27872732', '0.18880342', '-0.078100346', '0.36591443', '-0.5373926', '0.35523343', '-0.08133012', '-0.1627666', '-0.13928528', '-0.23490693', '-0.51100814', '-0.067805365', '0.21694376', '-0.042037237', '-0.0064285737', '0.45610103', '0.13728747', '0.02862129', '0.22310837', '-0.4520668', '-0.020866627', '-0.11477635', '0.7418093', '-0.110993885', '-0.7325599', '-0.51154625', '-0.4263988', '0.06692799', '-0.8543376', '-0.02739681', '0.071345724', '0.44513226', '0.2848348', '-0.36367992', '-0.27089748', '-0.052129112', '-0.0036956656', '-0.35515478', '0.32531366', '-0.19027357', '-0.12865223', '0.03793703', '-0.012178108', '0.1273333', '-0.053546656', '-0.27460685', '0.45706096', '-0.14816931', '-0.17034945', '0.22095658', '0.43229055', '0.082019456', '0.039201785', '0.26135474', '-0.118723325', '-1.0602496', '0.17581466', '-0.8465044', '0.2911834', '0.51335657', '-0.249878', '0.06831427', '-0.0046955715', '0.23690303', '-0.27834916', '0.50243896', '0.19361205', '-0.5396321', '-0.25287762', '0.44273514', '0.12372481', '0.40707204', '0.03911548', '0.037529152', '0.44527254', '-0.1360386', '-0.55636424', '0.15992972', '0.44695345', '0.43425786', '0.17081128', '0.04745903', '0.7127334', '0.6241291', '0.38116595', '-0.10387785', '-0.15898736', '-0.56050605', '0.40497002', '0.42541504', '-0.11989906', '0.55290496', '-0.07979668', '0.21989141', '-0.2896263', '-0.8014099', '0.9479658', '0.124803014', '-0.0033346293', '-0.40245512', '-0.43926826', '0.47510892', '-0.47340438', '-1.1277779', '0.14337327', '0.22230223', '-0.43371835', '-0.45783257', '0.57828414', '0.27908745', '0.0015523994', '0.2077103', '0.6204463', '0.93328154', '-0.80580604', '-0.024370447']"
